label,repeat,method,positive_count,train_positive,train_negative,contaminated_positive,eval_positive,eval_negative,roc_auc,average_precision,eval_positive_mean_score
Tracery,39,PN,8,4,18,2,2,10,0.8,0.6666666666666666,0.5065457224845886
Tracery,39,Ignore,8,4,16,2,2,10,0.7,0.39285714285714285,0.5069409608840942
Tracery,39,Oracle,8,6,16,2,2,10,0.5,0.34090909090909094,0.48889806866645813
Tracery,40,PN,8,4,18,2,2,10,0.75,0.41666666666666663,0.47669923305511475
Tracery,40,Ignore,8,4,16,2,2,10,0.75,0.41666666666666663,0.48327019810676575
Tracery,40,Oracle,8,6,16,2,2,10,0.85,0.7,0.5003967881202698
Tracery,41,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5146477818489075
Tracery,41,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5159316658973694
Tracery,41,Oracle,8,6,16,2,2,10,1.0,1.0,0.5207624435424805
Tracery,42,PN,8,4,18,2,2,10,1.0,1.0,0.511430025100708
Tracery,42,Ignore,8,4,16,2,2,10,1.0,1.0,0.5212913751602173
Tracery,42,Oracle,8,6,16,2,2,10,1.0,1.0,0.5394353866577148
Tracery,43,PN,8,4,18,2,2,10,0.8500000000000001,0.5,0.4998079240322113
Tracery,43,Ignore,8,4,16,2,2,10,0.8500000000000001,0.5,0.5066965818405151
Tracery,43,Oracle,8,6,16,2,2,10,0.8500000000000001,0.5,0.5130982995033264
Tracery,44,PN,8,4,18,2,2,10,1.0,1.0,0.5094765424728394
Tracery,44,Ignore,8,4,16,2,2,10,1.0,1.0,0.5174871683120728
Tracery,44,Oracle,8,6,16,2,2,10,0.9,0.75,0.5233089923858643
Tracery,45,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5322347283363342
Tracery,45,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5334875583648682
Tracery,45,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5357226133346558
Tracery,46,PN,8,4,18,2,2,10,0.55,0.35,0.49366986751556396
Tracery,46,Ignore,8,4,16,2,2,10,0.55,0.35,0.5010417699813843
Tracery,46,Oracle,8,6,16,2,2,10,0.55,0.35,0.49595099687576294
Tracery,47,PN,8,4,18,2,2,10,1.0,1.0,0.5136886835098267
Tracery,47,Ignore,8,4,16,2,2,10,1.0,1.0,0.5162614583969116
Tracery,47,Oracle,8,6,16,2,2,10,1.0,1.0,0.5213144421577454
Tracery,48,PN,8,4,18,2,2,10,1.0,1.0,0.5431545972824097
Tracery,48,Ignore,8,4,16,2,2,10,1.0,1.0,0.5408468842506409
Tracery,48,Oracle,8,6,16,2,2,10,1.0,1.0,0.533011794090271
Tracery,49,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5128494501113892
Tracery,49,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5154868364334106
Tracery,49,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5187050700187683
Tracery,50,PN,8,4,18,2,2,10,1.0,1.0,0.5367077589035034
Tracery,50,Ignore,8,4,16,2,2,10,1.0,1.0,0.5410816073417664
Tracery,50,Oracle,8,6,16,2,2,10,1.0,1.0,0.5476913452148438
Tracery,51,PN,8,4,18,2,2,10,0.55,0.35,0.46766597032546997
Tracery,51,Ignore,8,4,16,2,2,10,0.55,0.35,0.4741817116737366
Tracery,51,Oracle,8,6,16,2,2,10,0.6,0.6,0.49482041597366333
Tracery,52,PN,8,4,18,2,2,10,0.55,0.5909090909090909,0.4866412878036499
Tracery,52,Ignore,8,4,16,2,2,10,0.55,0.5909090909090909,0.4917890429496765
Tracery,52,Oracle,8,6,16,2,2,10,0.55,0.5909090909090909,0.49870771169662476
Tracery,53,PN,8,4,18,2,2,10,0.75,0.3666666666666667,0.5028523802757263
Tracery,53,Ignore,8,4,16,2,2,10,0.75,0.41666666666666663,0.5073052644729614
Tracery,53,Oracle,8,6,16,2,2,10,0.7,0.39285714285714285,0.5124405026435852
Tracery,54,PN,8,4,18,2,2,10,1.0,1.0,0.5197362899780273
Tracery,54,Ignore,8,4,16,2,2,10,1.0,1.0,0.5177873373031616
Tracery,54,Oracle,8,6,16,2,2,10,1.0,1.0,0.513036847114563
Tracery,55,PN,8,4,18,2,2,10,0.7,0.325,0.48308420181274414
Tracery,55,Ignore,8,4,16,2,2,10,0.75,0.3666666666666667,0.4922800660133362
Tracery,55,Oracle,8,6,16,2,2,10,0.8,0.41666666666666663,0.5073533058166504
Tracery,56,PN,8,4,18,2,2,10,1.0,1.0,0.5155380964279175
Tracery,56,Ignore,8,4,16,2,2,10,1.0,1.0,0.5201669931411743
Tracery,56,Oracle,8,6,16,2,2,10,1.0,1.0,0.5231814384460449
Tracery,57,PN,8,4,18,2,2,10,0.8,0.41666666666666663,0.49982792139053345
Tracery,57,Ignore,8,4,16,2,2,10,0.8,0.41666666666666663,0.5085529088973999
Tracery,57,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.531195878982544
Tracery,58,PN,8,4,18,2,2,10,0.6,0.6,0.49150246381759644
Tracery,58,Ignore,8,4,16,2,2,10,0.55,0.5909090909090909,0.4959343671798706
Tracery,58,Oracle,8,6,16,2,2,10,0.55,0.5909090909090909,0.4993968605995178
Tracery,59,PN,8,4,18,2,2,10,1.0,1.0,0.5406538844108582
Tracery,59,Ignore,8,4,16,2,2,10,1.0,1.0,0.5416759848594666
Tracery,59,Oracle,8,6,16,2,2,10,1.0,1.0,0.544013261795044
Tracery,60,PN,8,4,18,2,2,10,0.55,0.5909090909090909,0.4528643488883972
Tracery,60,Ignore,8,4,16,2,2,10,0.55,0.5909090909090909,0.46070659160614014
Tracery,60,Oracle,8,6,16,2,2,10,0.55,0.35,0.4729993939399719
Tracery,61,PN,8,4,18,2,2,10,1.0,1.0,0.532819390296936
Tracery,61,Ignore,8,4,16,2,2,10,1.0,1.0,0.5367909073829651
Tracery,61,Oracle,8,6,16,2,2,10,1.0,1.0,0.5423059463500977
Tracery,62,PN,8,4,18,2,2,10,0.75,0.6428571428571428,0.4991150200366974
Tracery,62,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5038149952888489
Tracery,62,Oracle,8,6,16,2,2,10,1.0,1.0,0.5086643695831299
Tracery,63,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.504371166229248
Tracery,63,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5103235244750977
Tracery,63,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5183496475219727
Tracery,64,PN,8,4,18,2,2,10,0.7,0.325,0.48982635140419006
Tracery,64,Ignore,8,4,16,2,2,10,0.8,0.41666666666666663,0.5003364086151123
Tracery,64,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5202934741973877
Tracery,65,PN,8,4,18,2,2,10,1.0,1.0,0.5194578170776367
Tracery,65,Ignore,8,4,16,2,2,10,1.0,1.0,0.5317535400390625
Tracery,65,Oracle,8,6,16,2,2,10,1.0,1.0,0.5511906743049622
Tracery,66,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5163447856903076
Tracery,66,Ignore,8,4,16,2,2,10,1.0,1.0,0.5284056663513184
Tracery,66,Oracle,8,6,16,2,2,10,1.0,1.0,0.5514347553253174
Tracery,67,PN,8,4,18,2,2,10,1.0,1.0,0.5002131462097168
Tracery,67,Ignore,8,4,16,2,2,10,1.0,1.0,0.5044478178024292
Tracery,67,Oracle,8,6,16,2,2,10,1.0,1.0,0.5074536204338074
Tracery,68,PN,8,4,18,2,2,10,0.8500000000000001,0.5,0.49418920278549194
Tracery,68,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5047587752342224
Tracery,68,Oracle,8,6,16,2,2,10,1.0,1.0,0.5269603729248047
Tracery,69,PN,8,4,18,2,2,10,1.0,1.0,0.5251017808914185
Tracery,69,Ignore,8,4,16,2,2,10,1.0,1.0,0.5293749570846558
Tracery,69,Oracle,8,6,16,2,2,10,1.0,1.0,0.5355901718139648
Tracery,70,PN,8,4,18,2,2,10,0.5,0.225,0.4737904667854309
Tracery,70,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.485565185546875
Tracery,70,Oracle,8,6,16,2,2,10,1.0,1.0,0.5189643502235413
Tracery,71,PN,8,4,18,2,2,10,1.0,1.0,0.49977412819862366
Tracery,71,Ignore,8,4,16,2,2,10,1.0,1.0,0.5056031346321106
Tracery,71,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5147747993469238
Tracery,72,PN,8,4,18,2,2,10,0.6,0.6,0.48946839570999146
Tracery,72,Ignore,8,4,16,2,2,10,0.6,0.6,0.4937446117401123
Tracery,72,Oracle,8,6,16,2,2,10,0.7,0.625,0.5050632357597351
Tracery,73,PN,8,4,18,2,2,10,1.0,1.0,0.5150818228721619
Tracery,73,Ignore,8,4,16,2,2,10,1.0,1.0,0.5219166278839111
Tracery,73,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5335123538970947
Tracery,74,PN,8,4,18,2,2,10,1.0,1.0,0.5455738306045532
Tracery,74,Ignore,8,4,16,2,2,10,1.0,1.0,0.5489399433135986
Tracery,74,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5445647239685059
Tracery,75,PN,8,4,18,2,2,10,0.5,0.26666666666666666,0.4413914680480957
Tracery,75,Ignore,8,4,16,2,2,10,0.44999999999999996,0.225,0.4435894787311554
Tracery,75,Oracle,8,6,16,2,2,10,0.4,0.2159090909090909,0.43350720405578613
Tracery,76,PN,8,4,18,2,2,10,0.8,0.6666666666666666,0.4944877624511719
Tracery,76,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5072873830795288
Tracery,76,Oracle,8,6,16,2,2,10,1.0,1.0,0.5294638872146606
Tracery,77,PN,8,4,18,2,2,10,1.0,1.0,0.506104052066803
Tracery,77,Ignore,8,4,16,2,2,10,1.0,1.0,0.5119891166687012
Tracery,77,Oracle,8,6,16,2,2,10,1.0,1.0,0.5175255537033081
Tracery,78,PN,8,4,18,2,2,10,0.65,0.29166666666666663,0.5190311074256897
Tracery,78,Ignore,8,4,16,2,2,10,0.7,0.325,0.5260475873947144
Tracery,78,Oracle,8,6,16,2,2,10,0.9,0.75,0.5422182083129883
Tracery,79,PN,8,4,18,2,2,10,1.0,1.0,0.5542284250259399
Tracery,79,Ignore,8,4,16,2,2,10,1.0,1.0,0.5672491788864136
Tracery,79,Oracle,8,6,16,2,2,10,1.0,1.0,0.5873660445213318
Tracery,80,PN,8,4,18,2,2,10,1.0,1.0,0.5024619102478027
Tracery,80,Ignore,8,4,16,2,2,10,1.0,1.0,0.5089660882949829
Tracery,80,Oracle,8,6,16,2,2,10,1.0,1.0,0.5233228802680969
Tracery,81,PN,8,4,18,2,2,10,0.9,0.75,0.5466420650482178
Tracery,81,Ignore,8,4,16,2,2,10,0.9,0.75,0.5408546924591064
Tracery,81,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5281344652175903
Tracery,82,PN,8,4,18,2,2,10,0.45,0.3333333333333333,0.4421243965625763
Tracery,82,Ignore,8,4,16,2,2,10,0.45,0.3333333333333333,0.4500918984413147
Tracery,82,Oracle,8,6,16,2,2,10,0.55,0.35,0.4719480276107788
Tracery,83,PN,8,4,18,2,2,10,1.0,1.0,0.49999478459358215
Tracery,83,Ignore,8,4,16,2,2,10,1.0,1.0,0.5109578371047974
Tracery,83,Oracle,8,6,16,2,2,10,1.0,1.0,0.5383923053741455
Tracery,84,PN,8,4,18,2,2,10,1.0,1.0,0.5277938842773438
Tracery,84,Ignore,8,4,16,2,2,10,1.0,1.0,0.5331811904907227
Tracery,84,Oracle,8,6,16,2,2,10,1.0,1.0,0.5401162505149841
Tracery,85,PN,8,4,18,2,2,10,1.0,1.0,0.5094461441040039
Tracery,85,Ignore,8,4,16,2,2,10,1.0,1.0,0.521399736404419
Tracery,85,Oracle,8,6,16,2,2,10,0.9,0.75,0.5452611446380615
Tracery,86,PN,8,4,18,2,2,10,0.6,0.29166666666666663,0.4744536280632019
Tracery,86,Ignore,8,4,16,2,2,10,1.0,1.0,0.48966121673583984
Tracery,86,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5221930742263794
Tracery,87,PN,8,4,18,2,2,10,0.35,0.19090909090909092,0.44024014472961426
Tracery,87,Ignore,8,4,16,2,2,10,0.35,0.19090909090909092,0.4417252540588379
Tracery,87,Oracle,8,6,16,2,2,10,0.35,0.19090909090909092,0.4346975088119507
Tracery,88,PN,8,4,18,2,2,10,0.55,0.35,0.4647488594055176
Tracery,88,Ignore,8,4,16,2,2,10,0.55,0.35,0.471214234828949
Tracery,88,Oracle,8,6,16,2,2,10,0.6000000000000001,0.3611111111111111,0.48982036113739014
Tracery,89,PN,8,4,18,2,2,10,0.35,0.18333333333333335,0.47368037700653076
Tracery,89,Ignore,8,4,16,2,2,10,0.3,0.17424242424242425,0.4786433279514313
Tracery,89,Oracle,8,6,16,2,2,10,0.35,0.20833333333333331,0.47663256525993347
Tracery,90,PN,8,4,18,2,2,10,1.0,1.0,0.510358989238739
Tracery,90,Ignore,8,4,16,2,2,10,1.0,1.0,0.5159749984741211
Tracery,90,Oracle,8,6,16,2,2,10,1.0,1.0,0.5238803625106812
Tracery,91,PN,8,4,18,2,2,10,0.55,0.25,0.44120466709136963
Tracery,91,Ignore,8,4,16,2,2,10,0.55,0.25,0.44375914335250854
Tracery,91,Oracle,8,6,16,2,2,10,0.55,0.25,0.4367280602455139
Tracery,92,PN,8,4,18,2,2,10,0.44999999999999996,0.25757575757575757,0.43881481885910034
Tracery,92,Ignore,8,4,16,2,2,10,0.4,0.25,0.44119054079055786
Tracery,92,Oracle,8,6,16,2,2,10,0.6,0.29166666666666663,0.4346134066581726
Tracery,93,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.48720496892929077
Tracery,93,Ignore,8,4,16,2,2,10,1.0,1.0,0.50079345703125
Tracery,93,Oracle,8,6,16,2,2,10,1.0,1.0,0.5377902388572693
Tracery,94,PN,8,4,18,2,2,10,1.0,1.0,0.5111843347549438
Tracery,94,Ignore,8,4,16,2,2,10,1.0,1.0,0.5182398557662964
Tracery,94,Oracle,8,6,16,2,2,10,1.0,1.0,0.5255827903747559
Tracery,95,PN,8,4,18,2,2,10,1.0,1.0,0.5253441333770752
Tracery,95,Ignore,8,4,16,2,2,10,1.0,1.0,0.5269867181777954
Tracery,95,Oracle,8,6,16,2,2,10,1.0,1.0,0.5249979496002197
Tracery,96,PN,8,4,18,2,2,10,1.0,1.0,0.5169852375984192
Tracery,96,Ignore,8,4,16,2,2,10,1.0,1.0,0.5134556293487549
Tracery,96,Oracle,8,6,16,2,2,10,0.8500000000000001,0.5,0.5006510019302368
Tracery,97,PN,8,4,18,2,2,10,0.5,0.34090909090909094,0.4652770757675171
Tracery,97,Ignore,8,4,16,2,2,10,0.5,0.34090909090909094,0.4677332937717438
Tracery,97,Oracle,8,6,16,2,2,10,0.4,0.25,0.46261996030807495
Tracery,98,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5167866945266724
Tracery,98,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5282459855079651
Tracery,98,Oracle,8,6,16,2,2,10,0.8,0.41666666666666663,0.5371313095092773
Tracery,99,PN,8,4,18,2,2,10,0.85,0.7,0.5255491733551025
Tracery,99,Ignore,8,4,16,2,2,10,0.85,0.7,0.5266354084014893
Tracery,99,Oracle,8,6,16,2,2,10,0.9,0.75,0.5332770347595215
Tracery Rose Window,0,PN,9,5,22,2,2,10,0.9,0.75,0.5776954889297485
Tracery Rose Window,0,Ignore,9,5,20,2,2,10,0.9,0.75,0.5938636660575867
Tracery Rose Window,0,Oracle,9,7,20,2,2,10,0.9,0.75,0.602469801902771
Tracery Rose Window,1,PN,9,5,22,2,2,10,1.0,1.0,0.5470383167266846
Tracery Rose Window,1,Ignore,9,5,20,2,2,10,1.0,1.0,0.5620859861373901
Tracery Rose Window,1,Oracle,9,7,20,2,2,10,1.0,1.0,0.5712102651596069
Tracery Rose Window,2,PN,9,5,22,2,2,10,1.0,1.0,0.5915945768356323
Tracery Rose Window,2,Ignore,9,5,20,2,2,10,1.0,1.0,0.5981230735778809
Tracery Rose Window,2,Oracle,9,7,20,2,2,10,1.0,1.0,0.6005064249038696
Tracery Rose Window,3,PN,9,5,22,2,2,10,1.0,1.0,0.5560721158981323
Tracery Rose Window,3,Ignore,9,5,20,2,2,10,1.0,1.0,0.5714497566223145
Tracery Rose Window,3,Oracle,9,7,20,2,2,10,1.0,1.0,0.575655460357666
Tracery Rose Window,4,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.6079460382461548
Tracery Rose Window,4,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.6190191507339478
Tracery Rose Window,4,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.630927324295044
Tracery Rose Window,5,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5741612911224365
Tracery Rose Window,5,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5855278968811035
Tracery Rose Window,5,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5941015481948853
Tracery Rose Window,6,PN,9,5,22,2,2,10,0.8,0.41666666666666663,0.5180376172065735
Tracery Rose Window,6,Ignore,9,5,20,2,2,10,0.8,0.41666666666666663,0.538557767868042
Tracery Rose Window,6,Oracle,9,7,20,2,2,10,0.8,0.41666666666666663,0.5608247518539429
Tracery Rose Window,7,PN,9,5,22,2,2,10,0.9,0.75,0.5639882683753967
Tracery Rose Window,7,Ignore,9,5,20,2,2,10,0.9,0.75,0.5800505876541138
Tracery Rose Window,7,Oracle,9,7,20,2,2,10,0.9,0.75,0.590455949306488
Tracery Rose Window,8,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.543677806854248
Tracery Rose Window,8,Ignore,9,5,20,2,2,10,0.8500000000000001,0.5,0.553305983543396
Tracery Rose Window,8,Oracle,9,7,20,2,2,10,0.8500000000000001,0.5,0.5716999769210815
Tracery Rose Window,9,PN,9,5,22,2,2,10,1.0,1.0,0.5787222385406494
Tracery Rose Window,9,Ignore,9,5,20,2,2,10,1.0,1.0,0.587070643901825
Tracery Rose Window,9,Oracle,9,7,20,2,2,10,1.0,1.0,0.5972186923027039
Tracery Rose Window,10,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5690805315971375
Tracery Rose Window,10,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5820212364196777
Tracery Rose Window,10,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5868233442306519
Tracery Rose Window,11,PN,9,5,22,2,2,10,1.0,1.0,0.5905888080596924
Tracery Rose Window,11,Ignore,9,5,20,2,2,10,1.0,1.0,0.6062713861465454
Tracery Rose Window,11,Oracle,9,7,20,2,2,10,1.0,1.0,0.6201322674751282
Tracery Rose Window,12,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5522564649581909
Tracery Rose Window,12,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.559516429901123
Tracery Rose Window,12,Oracle,9,7,20,2,2,10,1.0,1.0,0.5703619718551636
Tracery Rose Window,13,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5684671401977539
Tracery Rose Window,13,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.574906587600708
Tracery Rose Window,13,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5736693143844604
Tracery Rose Window,14,PN,9,5,22,2,2,10,1.0,1.0,0.4789974093437195
Tracery Rose Window,14,Ignore,9,5,20,2,2,10,1.0,1.0,0.49044591188430786
Tracery Rose Window,14,Oracle,9,7,20,2,2,10,1.0,1.0,0.5136414766311646
Tracery Rose Window,15,PN,9,5,22,2,2,10,1.0,1.0,0.6013667583465576
Tracery Rose Window,15,Ignore,9,5,20,2,2,10,1.0,1.0,0.6082969903945923
Tracery Rose Window,15,Oracle,9,7,20,2,2,10,1.0,1.0,0.6196080446243286
Tracery Rose Window,16,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.5218388438224792
Tracery Rose Window,16,Ignore,9,5,20,2,2,10,0.9,0.5833333333333333,0.5303172469139099
Tracery Rose Window,16,Oracle,9,7,20,2,2,10,0.9,0.5833333333333333,0.5331794023513794
Tracery Rose Window,17,PN,9,5,22,2,2,10,0.8500000000000001,0.5,0.5083399415016174
Tracery Rose Window,17,Ignore,9,5,20,2,2,10,0.8500000000000001,0.5,0.5289487838745117
Tracery Rose Window,17,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5600019693374634
Tracery Rose Window,18,PN,9,5,22,2,2,10,1.0,1.0,0.5275707244873047
Tracery Rose Window,18,Ignore,9,5,20,2,2,10,1.0,1.0,0.5312924981117249
Tracery Rose Window,18,Oracle,9,7,20,2,2,10,1.0,1.0,0.5240344405174255
Tracery Rose Window,19,PN,9,5,22,2,2,10,1.0,1.0,0.5620765686035156
Tracery Rose Window,19,Ignore,9,5,20,2,2,10,1.0,1.0,0.5725235939025879
Tracery Rose Window,19,Oracle,9,7,20,2,2,10,1.0,1.0,0.5803289413452148
Tracery Rose Window,20,PN,9,5,22,2,2,10,1.0,1.0,0.5467554926872253
Tracery Rose Window,20,Ignore,9,5,20,2,2,10,1.0,1.0,0.5601553916931152
Tracery Rose Window,20,Oracle,9,7,20,2,2,10,1.0,1.0,0.5684582591056824
Tracery Rose Window,21,PN,9,5,22,2,2,10,0.8500000000000001,0.5,0.521465539932251
Tracery Rose Window,21,Ignore,9,5,20,2,2,10,0.8500000000000001,0.5,0.5270509123802185
Tracery Rose Window,21,Oracle,9,7,20,2,2,10,0.85,0.7,0.5329229235649109
Tracery Rose Window,22,PN,9,5,22,2,2,10,1.0,1.0,0.5395834445953369
Tracery Rose Window,22,Ignore,9,5,20,2,2,10,1.0,1.0,0.5508174896240234
Tracery Rose Window,22,Oracle,9,7,20,2,2,10,1.0,1.0,0.5535725355148315
Tracery Rose Window,23,PN,9,5,22,2,2,10,0.9,0.75,0.5374183654785156
Tracery Rose Window,23,Ignore,9,5,20,2,2,10,0.9,0.75,0.551054835319519
Tracery Rose Window,23,Oracle,9,7,20,2,2,10,0.9,0.75,0.5595828890800476
Tracery Rose Window,24,PN,9,5,22,2,2,10,1.0,1.0,0.5325018167495728
Tracery Rose Window,24,Ignore,9,5,20,2,2,10,1.0,1.0,0.5415761470794678
Tracery Rose Window,24,Oracle,9,7,20,2,2,10,1.0,1.0,0.5539486408233643
Tracery Rose Window,25,PN,9,5,22,2,2,10,1.0,1.0,0.5489097833633423
Tracery Rose Window,25,Ignore,9,5,20,2,2,10,1.0,1.0,0.5631835460662842
Tracery Rose Window,25,Oracle,9,7,20,2,2,10,1.0,1.0,0.5821175575256348
Tracery Rose Window,26,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.47673726081848145
Tracery Rose Window,26,Ignore,9,5,20,2,2,10,0.9,0.5833333333333333,0.48748981952667236
Tracery Rose Window,26,Oracle,9,7,20,2,2,10,0.9,0.5833333333333333,0.4978199005126953
Tracery Rose Window,27,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.49826452136039734
Tracery Rose Window,27,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5076227188110352
Tracery Rose Window,27,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5131349563598633
Tracery Rose Window,28,PN,9,5,22,2,2,10,1.0,1.0,0.5757719278335571
Tracery Rose Window,28,Ignore,9,5,20,2,2,10,1.0,1.0,0.5877506732940674
Tracery Rose Window,28,Oracle,9,7,20,2,2,10,1.0,1.0,0.6031407117843628
Tracery Rose Window,29,PN,9,5,22,2,2,10,1.0,1.0,0.5452358722686768
Tracery Rose Window,29,Ignore,9,5,20,2,2,10,1.0,1.0,0.5597765445709229
Tracery Rose Window,29,Oracle,9,7,20,2,2,10,1.0,1.0,0.572068989276886
Tracery Rose Window,30,PN,9,5,22,2,2,10,1.0,1.0,0.6194828748703003
Tracery Rose Window,30,Ignore,9,5,20,2,2,10,1.0,1.0,0.6305984258651733
Tracery Rose Window,30,Oracle,9,7,20,2,2,10,1.0,1.0,0.6449817419052124
Tracery Rose Window,31,PN,9,5,22,2,2,10,0.7999999999999999,0.45,0.5252275466918945
Tracery Rose Window,31,Ignore,9,5,20,2,2,10,0.7999999999999999,0.45,0.5387356281280518
Tracery Rose Window,31,Oracle,9,7,20,2,2,10,0.7999999999999999,0.45,0.5491796731948853
Tracery Rose Window,32,PN,9,5,22,2,2,10,1.0,1.0,0.5986725091934204
Tracery Rose Window,32,Ignore,9,5,20,2,2,10,1.0,1.0,0.6025960445404053
Tracery Rose Window,32,Oracle,9,7,20,2,2,10,1.0,1.0,0.6048619747161865
Tracery Rose Window,33,PN,9,5,22,2,2,10,1.0,1.0,0.5497167110443115
Tracery Rose Window,33,Ignore,9,5,20,2,2,10,1.0,1.0,0.5680328607559204
Tracery Rose Window,33,Oracle,9,7,20,2,2,10,1.0,1.0,0.5845351815223694
Tracery Rose Window,34,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5340747833251953
Tracery Rose Window,34,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5471369028091431
Tracery Rose Window,34,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5573287010192871
Tracery Rose Window,35,PN,9,5,22,2,2,10,0.85,0.7,0.5508747100830078
Tracery Rose Window,35,Ignore,9,5,20,2,2,10,0.85,0.7,0.5655512809753418
Tracery Rose Window,35,Oracle,9,7,20,2,2,10,0.85,0.7,0.5718889236450195
Tracery Rose Window,36,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5583541989326477
Tracery Rose Window,36,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5705631971359253
Tracery Rose Window,36,Oracle,9,7,20,2,2,10,0.9,0.75,0.572559118270874
Tracery Rose Window,37,PN,9,5,22,2,2,10,0.9,0.75,0.5541571378707886
Tracery Rose Window,37,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5642507076263428
Tracery Rose Window,37,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5780399441719055
Tracery Rose Window,38,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.5704106092453003
Tracery Rose Window,38,Ignore,9,5,20,2,2,10,0.9,0.5833333333333333,0.5827154517173767
Tracery Rose Window,38,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5976970195770264
Tracery Rose Window,39,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5291653275489807
